Zarkus Poussa – lyömäsoittimien suvereeni hallitsija,1
Everstiluutnantti Jokelan viimeinen laskuvarjohyppy,1
Suomalaisnuorten festivaalimatkalla Neuvostoliittoon rakennettiin ystävyyttä,2
Puna-armeija purki sotilastukikohtansa ja palautti Porkkalan yllättäen,2
"Hello, hello, hello ja Zakuska – Ylen suositut kieliohjelmat ovat jääneet tekijöiden ja katsojien mieleen ",1
"Pullojen henki ja historia ",1
Ilkka Nummisto ja Keijo Manni showpainivat Raision illassa,1
Peruskoulu mullisti Suomen koululaitoksen,2
Eagles liisi pitkään rocktaivaalla,2
Harrastuksena ratsastus,1
Tammikuun kihlaus yhdisti Suomen kansaa mutta ärsytti Neuvostoliittoa,1
"Vanhanajan metsureilta vaadittiin kylmänkestävää voimaa ja hurttia luonnetta ",1
Hämäläisissä pidoissa syödään lammas ja hörpätään paloviinaa,1
Kaisa Mäkäräisen sykähdyttävä pronssi Kontiolahden MM-kisoissa 2015,1
"Vatikaani, muuttuva maailma ja sitä kiertävä paavi 1985",1
Laihian ylpeät nuukat,1
Rock-kameleontti David Bowien omaperäisyys näkyi hänen musiikkivideoillaan,1
Sotilaiden äänet 9: Suurhyökkäys pysähtyy Vuosalmelle,1
Peru Suomen teollisuuden viennin ja taksvärkkirahojen määränpäänä 1960-luvulla,2
"Iltatähti tuikki poptaivaalla 10 vuotta ",1
Lumikki ja 7 jätkää kertoi tutun tarinan kansanhuumorin keinoin,1
Rosvo Roopen tarina haki vertaistaan valkokankaallakin,2
Varhainen Iltatähti oli koko perheen kriittinen musiikkiohjelma,2
Tietoiskut kehottivat hankkimaan kotimaisia joululahjoja,1
Veltto Virtanen kunnioitti Äidinmaata ylävartalo paljaana,1
Oy Yleisradio Ab:n Propagandaosasto kertoo vuonna 1939 Kouluradiosta,1
"""Kuulaiva"" vei voiton koululaisten sähköautokisassa",1
Sotilaiden äänet 8: Äyräpää – puolustajan painajainen,1
Lumoaako maaginen korttipeli nuorilta pojilta taskurahat?,1
Koululaisten vitsikirjassa naurettiin Afrikan nälänhädälle ja juutalaisten kansanmurhalle,0
"Suomi oli 1930-luvulla ahkera, aurinkoinen ja autoistuva, mutta yhä hevosvetoinen",0
"Vuonna 1968 elokuvantekijät etsivät totuutta, leipää ja omaa ääntä",0
Pieni suuri Édith Piaf oli Rockstopin Helille tärkeä,0
Tukalaa asumista väljässä Suomessa,0
Elokuvaohjausta Velipuolikuun tyyliin,1
Pyhän Jaakobin tie vie pyhiinvaeltajat Santiago de Compostelaan,1
"Mikko Niskanen opetti yleläisille, miten elokuvaa tehdään",2
Siili on kotipihojen harvinaistuva piikikäs ja sympaattinen karvanaama,0
Geenimuuntelu uhkaa luontoa ja parantaa leukemiaa,2
Pessimismi-ilta tuo eloa Puolangan kesään,2
"Angelin tyttö Ursula Länsman, 7 vuotta",1
Pakanajuhlissa ammennetaan kalevalaisuudesta ja luodaan uusia perinteitä,2
"Vuoden 2020 töissä tehdään verkkokauppaa, hoidetaan vanhuksia ja huovutetaan villatossuja",1
Pääseekö avioton pariskunta yhteiseen hotellihuoneeseen?,1
Sotilaiden äänet 7: Kohtalon hetket Ihantalassa,1
Suomen kielen oppiminen voi käydä ihan leikiten,2
"Pieni jääkausi jätti jälkeensä nälkää, sotaa ja kohtalokasta taidetta",0
Julkkikset ja partaradikaalit saivat veren kuohumaan,1
Kun nuori on uskossa,1
Frank Sinatra – mies ja Ääni,1
"Keskiarvotyttö asui maalla, paiski töitä ja pohti kauppakoulua",1
Postiautoilla ympäri Lounais-Suomea,1
Mervi-hirven kasvattaja Markku Harju sai kutsun Linnan juhliin,1
"Uusliberalismi löysi tiensä Suomeen ja kyseenalaisti hyvinvointivaltion ",1
Lasse Virén pehmitetään,1
Lomalle halajaa työn uuvuttama ihmispolo,1
Dosentti ennusti Akkulatureissa taloutta ja rahaa,2
Mikko Niskanen kuvasi sota-ajan tuntoja kahdessa menestyselokuvassa 1963,2
Ville Salmisen Evakko kertoi pienin elein suuren tragedian,1
Linnan juhlista tuli Suomen tärkein mediatapahtuma,1
Kaamos tulee – pelastukoon ken voi!,1
Elävän arkiston joulukalenterit,1
"Puu kaatuu ja puru lentää, kun metsurit mittelevät MM-tasolla",1
Pikkukaupungin idyllissä tappelukin on kuin aamuvoimistelu,2
Pyhän Henrikin pyhiinvaelluksella saa hiljentyä omien ajatuksiensa kanssa,1
Ruokaa tankkiin – palmuöljydieseliin liittyy monia eettisiä ongelmia,0
Turismi ja tulivuoret pelastivat Islannin talouden haaksirikolta,2
Cicciolina vilautti eduskunnalle,1
"Pöllimiesten savotta Sompion Lapin aarniometsissä ",1
Iltatähti sukeltaa diskon säihkeeseen,1
Kummelin Esko Mörkö luki radiossa Jalluja ja palkkasi säämiehen,1
Pieneksi ja köyhäksi on turha Suomea surkutella,1
Helsingin henki ja rikkiammuttu Etyk-sopimus,1
Nyt valmistamme talon,1
Banjo kohtasi kanteleen suomifolkin potpurissa 1965,1
Filmivälähdyksiä Suomen kaduilta ja kedoilta vapaaseen käyttöön,2
Kummeli: Kekkonen ja Karjalainen Neuvostoliitossa,0
Maantiepyöräilijä Mauno Uusivirran raastava matka olympialaisiin,1
Kuitulevy on kylmän kotinne oivallinen villapaita,1
Kuusamon sokea erakko ei halunnut olla muiden tiellä,1
Seksikuvat olivat tärkeitä miestenlehtien myynnille,1
Kiinan yhden lapsen politiikka vanhensi ja miehisti väestön,0
Kotimatka Karjalaan 50 vuoden jälkeen oli elämys,1
Venäläisen Viktor Drobyshin hittitehtaassa tehdään tähtiä,0
Vihollisia omassa maassaan – leireille vangittujen suomalaisten tarinoita,0
Rikollisuus rehottaa Aurinkorannikon suljetuissa kabineteissa,0
Suomen rotusortojoukot torjuvat vierasmaalaisia Hukkaputkessa,0
"Funkkis kuori esille muodon tarkoituksen ",1
Isojen kehittyvien maiden talouskasvu muuttaa maailmanjärjestystä,1
Näin syntyi vinyylilevy 1970-luvun Finnvoxissa,1
Ljudmila Aleksejevaa kutsutaan Venäjän omaksitunnoksi,1
"Höhhötystä, muminointia ja muita Kouluradion puheharjoituksia",1
J. Karjalaisen laulut syntyvät hyvistä tarinoista ja ajattomista ihanteista,2
Koivisto vertasi toimittajia sopuleihin,1
Filmimatka 1950-luvun kahviloiden kulta-aikaan,1
Pilvien huimapäät temppuilivat taivaalla niin että heikkopäistä hirvitti,1
Rockstopin kolmas vuosi,2
Peilikuvia-sarja opetti ilmaisun iloa ja tekniikkaa,2
Suomen vanhin itsehallintoalue Kallankarit unohtui EU:n ulkopuolelle,0
Iltakävelyllä Lontoossa Erkki Toivasen seurassa,1
Newyorkilaistuneet suomalaiset kaipaavat kotimaasta rauhaa,1
"Kuka auttaa, kun poliisi murtuu?",1
Timo T. A. Mikkonen selostaa Mäntsälän kapinan,1
Sanni etsii lauluissaan itseään,1
Jokamiehen puhekoulu tavoitteli selkeää ja rikkaruohotonta arkipuhetta,1
Häät supermarketin parkkihallissa,1
Halpa elektroniikka ja ämpärit saavat suomalaiset jonottamaan,0
Suomen virallinen Lista Top 40 — näin musiikkiohjelman juontajat sen muistavat,1
Valistusfilmeissä koti oli emännän mitta,1
"Suomalaista Ellen Vuosaloa kutsutaan Iranissa ""kurkien äidiksi""",2
Huumeita käyttänyt Jarno löysi uuden elämän ja nimen islamin kautta,1
Naistoimittaja houkutuslintuna Helsingin yössä,1
Astianpesukone oli tuorein uutuus Savon messuilla 1962,1
Pyörien Baana valtasi ratakuilun Helsingin keskustassa,0
Sotilaan perusvarustus sisältää 80 vaatekappaletta ja esinettä,1
Ysäri-Suomi totutteli monikulttuurisuuteen,1
Muncien kaupunki Indianassa on kuin Yhdysvallat pienoiskoossa,1
Ann-Elise Hannikainen teki uransa pääasiassa Espanjassa,
Saako lääkäri kieltäytyä tekemästä aborttia?,
Naiset tukkinippuja kiskomassa Varistaipaleen kanavalla,
Tasaverokeskustelu asetti tasavertaisuuden ja hyvinvointiyhteiskunnan vastakkain,
Bingon SM-kisat miteltiin arvokkaissa puitteissa,
Nilsiän öljyšeikin ihmeseerumi paransi kaiken,
"Makupaloissa syntyy euroruokaa lenkkimakkarasta, mozzarellasta ja pestosta",
Merisää on radiotiedotteiden klassikko,
Lasten turvallisuus oli kurdiperheelle tärkeintä,
Rasismi roihahti liekkiin Tampereen polttopulloiskuissa 1989,
Jotunin Kultainen vasikka taipui kiitetyksi elokuvaksi 1961,
Fennada aloitti vahvoilla naiselokuvilla,
Suomalaiset olivat valmiita avaamaan kotinsa Bosnian sodan uhreille 1992,
"Ihminen valitsee oman hyvinvointinsa, väitti Jari Sarasvuo 1990-luvulla",
Kuppari päästää pahat veret pois,
Juutinrauman silta ylitti uhkakuvat ja valmistui sittenkin,
Skandinavian parhaat sökömiehet nokittelivat laivalla,
Pakolaisviha räjähti Valkealassa 1991,
Pontikkaa kotipoltettiin 1970-luvulla kerrostaloissa,
Peronismi eli Argentiinan kolmas tie,
Saaristolaiselämää aavan meren äärellä 1969,
Uskoon tulemisen kautta jäseneksi – esittelyssä viisi uskonnollista yhteisöä,
Syyria suurvaltapolitiikan näyttämönä,
"Hruštšovin oletettu ""tuomiopäiväkone"" pystyi tuhoamaan puolet ihmiskunnasta",
Kätilö on muutakin kuin lapsenpäästäjä,
Damaskoksen kahdet kasvot,
Ruokopillillä voi lurauttaa sulosäveliä,
Kummelin suklaamonni sai silmätulehduksen,
Vihollisen lapset olivat sotasaaliita diktatuurin ajan Argentiinassa,
Viekö automaatio duunarin leivän?,
Ismo Selin Group toi raippoja Rockstopille,
"Vuonna 1969 tv-uutiset toimitettiin melussa, savussa ja kravatti kaulassa ",
Mies joka toi salihousut Suomeen,
Tampereen Isku-Volley kolmanteen lentiskultaan PerPon kustannuksella,
Perheradion kotikokit vierailivat kotikeittiöissä eri puolella Suomea,
Kun Suomi kaatoi Punakoneen,
Lakko seisautti pääkaupunkiseudun joukkoliikenteen 1998,
Hämeen Pyörärinki oli ensimmäisiä maantiepyöräilyn etappiajokilpailuja Suomessa,
Juha Sipilä tienasi eniten Suomessa vuonna 1996,
"""En halunnut lähteä"" – Syyrian sotaa paenneet kertoivat tarinansa pakolaisleirillä Bulgariassa",
Schengen-sopimuksen tavoitteena oli turvallinen ja vapaasti liikkuva Eurooppa,
Taikurin kesäpäivänä papukaija pyöräilee ja lapset heittävät tikkaa,
Suutari Olga,
Seitsemän veljestä valjastettiin kotimaisuuskampanjan kasvoiksi,
Tönimistä ja pisterohmuja – yleisurheilun Ruotsi-ottelun tarina,
"Kummelin Simo ruumishuoneelta, moi",
Unkarin pakolaiset jättivät lohduttomina maansa 1956,
Karhu ottaa kunnon talvitorkut,
"1970-luvulle tultaessa pikkukunnatkin politisoituivat  – Mäntsälä mielessäin ",
Simo Salminen oli pellehyppääjä Liukas Lätkä ja Marjorien vedenneito,
Nikolai Ponkkosen kamppailut karhujen kanssa,
J. R. R. Tolkien Keski-Maan arkkitehtina,
1990-luvun Suomi maahanmuuttajan silmin,
Kiistelty Kekkonen hallitsi suvereenisti,
Radion uutistoimitus syntyi 1965 yhteiskunnallisten murrosten keskelle,
"Urkki, mies kovaa tekoa, lujaa merkkiä, täyttää 75 vuotta",
Kullanhuuhdontaa ensimmäistä kertaa MM-tasolla ja Kekkosen suojeluksessa,
Pilkkihiihdon alkuperäisenä tavoitteena oli sivakoida kilpaa kala suussa,
Petri Hohenthalin iltalauluna balladi Davy Crockettista,
Nuorten maailmassa ongelmia aiheuttavat aikuisten säännöt,
Saukki ja Pikkuoravat radiossa,
"""Me haluttiin saada kaupunki haltuun"" – Oulun musiikkivideofestivaalien tarina",
Petteri Piironen valmentaa keihäänheittäjiä huipulle kansallisuuteen katsomatta,
Onko siellä ketään?,
"Mattiesko, Kata ja Timo T. A. ysäri-fitnessin tv-lähettiläinä",
"Rahtilaivan kyydissä Israelista Helsinkiin ",
"Eino Seitavuori palasi sotavankeudesta ja kuolleista ",
Seiväshyppääjä Minna Nikkasen vahvuus on hypyn alku,
Mustalainen laulaa mollissa,
"Suomalaissiirtolaisia ja intiaaneja yhdisti metsä ",
Mantsinsaaren ainoa asukas Matti Kylmäluoma,
Saimaa – 1960-luvun järvimatkailun helmi,
"Pepe & Saimaa mykisti ja villitsi ",
Amerikansuomalaiset Sirkka ja Aarne Rikka lähtivät rakentamaan Neuvostoliittoa,
" Mustalaismiehen sai 1600-luvulla hirttää ilman oikeudenkäyntiä",
Vahakabinetti sikisi rohkeudesta ja oli matkailusampo Mikkelille,
Saimaan nieriän ja lohen suvut jatkuivat ihmisen käsissä,
Minikino varhaisen mediakasvatuksen pioneerina,
Kun suomalaiset rakensivat kylän Aurinkorannikolle,
Viron meto-huumeen väitettiin herättävän käyttäjässään pesänrakennusvietin,
Johtavatko roolipelit saatananpalvontaan?,
Argentiinalainen Teresa pyöräytti sokkona karttapalloa ja päätyi Suomeen kalakauppiaaksi,
Hunajamelonit toi diskon kimallusta ja purkkaa ysäri-Suomeen,
1960-luvun tv-uutiset tekivät huumeista mustavalkoista draamaa,
Tietoiskut valistivat ja varoittivat huumeista 1970-luvulla,
Polkupyöräilijöiden mielenosoitus Helsingissä 1971,
Sydämeni laulu puki kuviksi amerikansuomalaisten hymyn ja työn,
Suomen eläkeläiset lähtivät kaduille syksyllä 1991,
Maanjäristykset ovat todellisuutta myös Suomessa,
Ilmeikäs Inga Sulin alkoi näytellä jo laulajana,
Osman Đikić – suomenkielinen ääni piiritetyssä Sarajevossa,
Sisukkaat suomalaiset Villin lännen mailla 1947,
"""Tunnen itseni vapaaksi Helsingissä, tässä pienessä suurkaupungissa""",
Ikuisen vapun Piritori,
"Ydinsotaan varustauduttiin kalliosuojin, kaasunaamarein ja koivunlehvin",
Boffatessa kaveria saa lyödä ihan oikeasti,
Purjeveneellä puna-armeijan vangiksi Porkkalassa 1948,
"Senssit yhdisti yksinäiset, pariskunnat ja pokerikaverit",
Kummelin rallikatsaus ja chili con carnen kirous,
Myrskyluodon Maija monella tavalla,
Sarajevon äänet kertovat maasta kaiken välissä,
Salaperäinen ja uhanalainen liito-orava,
Kosti Kotiranta arvuutteli asioita lasten Sanaleikissä,
Kalevi Sorsa monikulttuurisuuden ja pakolaisten puolella 1989,
Kummelin opetuselokuvia kulakkien parantamiseksi,
Hevosvaellus on suunniteltua vapautta,
Reilun pelin Special Olympics laajeni 2000-luvulla Eurooppaan ja Aasiaan,
"""Jos joku joutuu yöllä valvomaan, se on isä""",
Eläimiinsekaantuja Hymyhuulten vastaanotolla,
Santa Cruz tähtäsi korkealle heti lähtölaukauksesta,
Special Olympics -jättikisassa kaikki voittavat – 1990-luvulta alkaen suomalaisetkin,
"Paistettua majavaa ja keitettyä rämemajavaa ",
Aussirockin jättiläinen AC/DC ja kolmen soinnun taika,
Ympäristökasvatuksen päämääränä oli vastuullinen nuori,
Alexi Laiho – raskaan kitaroinnin supertähti,
Backstreet Boys täytti areenat ja nuorten sydämet 1990-luvun lopulla,
Pori oli pioneeri myös rockfestivaalien sarjassa,
Entusiastit synnyttivät jazzfestivaalin Kokemäenjoen suistoon,
Keitettyä mäyrää Patakakkosessa,
"I. K. Inha — kansallisvalokuvaaja ",
Viimeiset kiusaukset toi oopperan kansan suosioon,
Kyykkää! Karjalan keilapelilahja maailmalle,
Siinai löytää musiikkiinsa inspiraation olympialaisista ja supermarketeista,
Lähi-idän kauhu ISIS on julma ja rikas terroristijärjestö,
Aamukukot kiekuivat päivän radio-ohjelman alkaneeksi,
Haggista ja kalapylsyä grillistä Patakakkosen tapaan,
Kehärata-hankkeen varrella oli monta mutkaa,
"Jim Pembrokesta tuli nuoren rock-Suomen tärkeä brittivahvistus ",
Kaikkien aikojen tangokuninkaalliset: Teemu Roivainen 2014,
Helsingin asuntopula nosti tunteet pintaan asukkaiden ja virkamiesten kohdatessa,
Kaikkien aikojen tangokuninkaalliset: Maria Tyyster 2014,
Matkapuhelinalan uranuurtaja Matti Makkonen oli tekstiviestin isä,
Poliisiopistossa kamppailtiin tatamilla ja petrattiin kielioppia,
Vesa-Matti Loiri ja Lauantai-illan huumaa,
SMP jätti hallituksen 1990 –  puolueen ainoa ministeri ei suostunut eroamaan,
Kesko juhli kuusikymppisiään väreissä,
Perheradion kotikokkien makumuistot vierailta mailta ja kotimaastakin,
Savulihaa intiaaniteltassa ja pemmikaania retkievääksi,
Erin repii itsestään uusia persoonia lauluihinsa,
Tenniksen lyhyt oppimäärä,
Maisemia ja matkailua – katsaus kotimaisiin näkötorneihin,
Otaniemen reaktori avasi Suomen atomikauden 1962,
Liittojuhlat olivat Työväen Urheiluliiton voimannäyttö,
Ahvenanmaa suomalaisen nationalismin silmätikkuna 1990,
Maria Tyyster hurmasi Tangomarkkinoiden finaalissa 2014,
Teemu Roivainen lauloi tiensä vuoden 2014 tangokuninkaaksi,
Rockstopin toinen vuosi,
Peter von Bagh: Fennadan tarina,
Helena-elokuvista kiitetyimmät syntyivät Pöystin ohjauksessa,
Aarne Tarkas ohjasi Fennadalle laajan tuotannon häkellyttävän nopeasti,
Tulisiko sinusta lääkintävoimistelija tai maatalonemäntä?,
"1980- ja 1990-luvun lauluntekijöitä: Mikko Kuustonen, Juha Lehti, Jiri Nikkinen ja Jussi Sydänmäki",
Mennen tullen eli mitä tapahtui Z-Salamapartiolle,
Juice Leskinen vedenneitona,
Taru sormusten herrasta Suomenlinnassa,
Jasser Arafatin Suomen vierailu jakoi mielipiteitä,
Ezkimon opein tunnistat piraattituotteen,
Pentti Haanpää sai Meren ja Turkan aatokset vilistämään,
Parempi ruoka – parempi elämä?,
Unien tulkintaa ja hypnoosia täyden kuun aikaan,
Kesäkeittiö: Juhannushäiden pitopöytä,
Megadethin Dave Mustaine rokkasi internetissä jo vuonna 1995,
Taideharrastus tuo sisältöä elämään ja auttaa vaikeuksien yli,
Mirel Wagnerin keikalla ollaan hiljaa,
Huumekuninkaan tie vei takaisin kiven sisään,
Helvi Hämäläinen hämmensi suomalaista kulttuurikermaa,
Perheradion kotikokit valmistavat kalaruokia,
Muistoja ja luonnonkauneutta 1950-luvun Keuruulta,
EU-jäsenyys ajoi kristillisen liiton hallituksesta 1994,
Haapasaari kävi kauppaa merenelävillä ja kivillä,
”Tämä ei sitten ole mikään Levyraati!” — kasvukipuja ja anekdootteja Hittimittarin ensimmäiseltä vuodelta,
Mikko Alatalon isännöimä Hittimittari tarjoili kasaripopin kepeän kriittisesti,
Nauvon uusi lossi oli 1950-luvun vesihirmu,
Kaikki taiteen harrastajat eivät halua ammattilaisiksi,
Autoparaati esitteli 1960-luvun kiiltävät komistukset,
Ruunan kesäpäivä,
Utö – merenkulkijoiden turmio ja turvasatama,
Maarit: Mätämakee,
Kesäkeittiö: Savustettua kampelaa ja ahventa,
Perestroika uudisti ja hävitti Neuvostoliiton,
Elä ja viihdy Porvoossa,
Keskustelua kaupan alasta orkesterin ja käärmenaisen siivittämänä,
Saaristolaiselämää Rosalassa ja Hiittisissä vuonna 1978,
Sellainen on puhelin,
Kesäkeittiö: Grillijuhlat kerrostalon parvekkeella,
Elektronimusiikki alkoi surista Ylessä jo 1950-luvulla,
Suomalaisessa onnelassa mekot ovat puhtaita ja hiukset kammattuja,
Suomirock ylitti maiden ja median rajoja 1980-luvulla,
Venäjän propagandasodan etulinjassa marssii trolliarmeija,
Hanoi Rocks: Up Around the Bend,
Nakuteeri askartelutti 1970-luvun alun lapset,
Velipuolikuun poliittista jargonia edistyneille,
Maailman korkein junarata vie Tiibetiin,
Kummeli: Toimittaja kertoo vitsin,
Suomi hurmasi auringollaan 1960-luvun matkailijat,
Rajavartiosto julisti sudelle sodan,
Mika Taanila ja median taide,
Katoavaa karjalaisuutta,
Kirjailija Henrik Tikkanen oli ristiriitainen monilahjakkuus,
Kun äiti on väsynyt,
Pappa Ruotsalaisen KooKoo nousi jääkiekon SM-liigaan,
Uusiutuvaa energiaa -sarja etsi ratkaisua maailman energiapulaan,
Ufoilua ja valoilmiöitä Suomessa,
Suomalaisen rockin 1980- ja 90-lukujen vallankäyttäjät,
1960-luvun jazzpesä Mäyränkolo ikuistui Ylen varhaiselle filmille,
Eurooppaa jaettiin uudelleen Ukrainassa 2014,
Höyrylaivalla ulkomaille Porvooseen,
Toimi Kankaanniemi matkii Bill Clintonia,
"Kummeli: Jääkiekkovalmentaja Aimo Nivaska ",
"Blueskunkku B.B. King kulki kauan ja pitkälle ",
Mikä lintu lauloi?,
Neljän laudaturin telttaylioppilas Karpon jututettavana,
Olavi Lanun ympäristöveistokset kuvasivat luonnon ja ihmisen yhteyttä,
Teosofia tutkii uskontoja filosofisesti,
Se pakollinen hiihtäjä,
Saab-Valmetin henkilöautotehdas nousi Suomeen ennätysajassa,
"""Turkkia johdetaan kuin mafiaa"" – Erdoğan jakaa kansansa",
Otavan kyläkuvaajat,
"Laulavat kiekkoleijonat: Selänne, Virta, Keskinen, Huura ja Lindfors",
Kekkonen patisteli puolueita yhteistyöhön uudenvuodenpuheessaan 1958,
"1960- ja 70-lukujen erilaiset äänet: Aulikki Oksanen, Harri Saksala, Eero Koivistoinen ja Sakari Kukko",
Paasikivi puhui tunteikkaasti toisen maailmansodan painajaisen päättyessä,
Lahden sammakkomiesten sukellusvene ja Pariisin rauhansopimus,
"Mies, joka haastatteli Saatanaa ",
Kiekkoilijat tummien sävyjen kisastudiossa,
Hannah Arendt ja pahuuden arkipäiväisyys,
Luottopakki Ville Sirén C-juniorina ja NHL-konkarina,
